split,clip,frame,n_pred,n_gt,gospa,gospa_normalized,missed,false,direction
valid,SNGS-032,000153.jpg,9,11,42.63425304532695,3.8758411859388135,2,0,L
valid,SNGS-036,000459.jpg,12,15,129.17245903713717,8.611497269142479,4,1,L
valid,SNGS-039,000378.jpg,8,15,112.67661725991046,7.511774483994031,7,0,L
valid,SNGS-041,000001.jpg,7,11,62.70395984083575,5.700359985530523,4,0,L
valid,SNGS-043,000042.jpg,11,15,72.17266092054439,4.811510728036293,4,0,L
valid,SNGS-044,000083.jpg,9,15,116.1663710599139,7.744424737327593,6,0,L
valid,SNGS-045,000197.jpg,7,12,85.24163853345605,7.1034698777880045,5,0,L
valid,SNGS-046,000072.jpg,8,15,111.25529342677864,7.417019561785242,7,0,L
valid,SNGS-047,000590.jpg,9,15,100.69596103602991,6.713064069068661,6,0,L
valid,SNGS-053,000077.jpg,9,15,105.07694041889702,7.005129361259802,6,0,L
valid,SNGS-078,000001.jpg,13,13,37.14991485716657,2.8576857582435826,1,1,L
valid,SNGS-083,000290.jpg,10,15,87.81772724625137,5.854515149750091,5,0,L
valid,SNGS-084,000272.jpg,12,15,51.889571769781924,3.459304784652128,3,0,L
valid,SNGS-091,000001.jpg,12,13,26.444786093919955,2.0342143149169196,1,0,L
valid,SNGS-092,000606.jpg,14,15,41.65534178697377,2.7770227857982515,1,0,L
valid,SNGS-094,000654.jpg,11,15,64.47112399619895,4.29807493307993,4,0,L
test,SNGS-131,000001.jpg,16,17,53.493394001809776,3.146670235400575,2,1,L
test,SNGS-132,000452.jpg,13,18,128.54610386117875,7.141450214509931,5,0,L
test,SNGS-135,000001.jpg,14,19,90.03809107779809,4.738846898831478,5,0,L
test,SNGS-136,000303.jpg,11,16,81.9794488222414,5.123715551390087,5,0,L
test,SNGS-142,000001.jpg,4,16,207.96850554459522,12.998031596537201,12,0,L
test,SNGS-145,000001.jpg,16,18,46.063357023339776,2.559075390185543,2,0,L
test,SNGS-192,000168.jpg,16,17,75.21745134761353,4.424555961624326,2,1,L
test,SNGS-193,000001.jpg,14,18,73.21890538582655,4.067716965879253,4,0,L
test,SNGS-195,000532.jpg,16,16,24.648437952269443,1.5405273720168402,0,0,L
test,SNGS-198,000001.jpg,15,19,82.88072452969814,4.362143396299902,4,0,L
test,SNGS-200,000225.jpg,17,17,36.54801194931099,2.1498830558418227,0,0,L
valid,SNGS-021,000355.jpg,14,17,75.02326139517209,4.4131330232454165,3,0,L
valid,SNGS-026,000188.jpg,11,16,82.45274237699167,5.153296398561979,5,0,L
valid,SNGS-027,000001.jpg,14,19,85.37901815440489,4.493632534442362,5,0,L
valid,SNGS-031,000342.jpg,11,16,80.64769884421028,5.040481177763143,5,0,L
valid,SNGS-036,000424.jpg,16,23,184.32610655053844,8.014178545675584,8,1,L
valid,SNGS-043,000001.jpg,5,18,198.39875648884552,11.022153138269196,13,0,L
valid,SNGS-044,000001.jpg,5,17,189.66307309090516,11.156651358288538,12,0,L
valid,SNGS-045,000273.jpg,10,16,95.88996055922944,5.99312253495184,6,0,L
valid,SNGS-046,000046.jpg,8,16,139.4584143534592,8.7161508970912,8,0,L
valid,SNGS-047,000384.jpg,6,17,172.99069503568748,10.17592323739338,11,0,L
valid,SNGS-050,000001.jpg,6,20,218.80077984696115,10.940038992348057,14,0,L
valid,SNGS-057,000001.jpg,7,20,201.58830130069097,10.07941506503455,13,0,L
valid,SNGS-078,000160.jpg,6,16,155.29786764361148,9.706116727725718,10,0,L
valid,SNGS-083,000271.jpg,15,17,37.86303143908148,2.2272371434753815,2,0,L
valid,SNGS-084,000257.jpg,11,17,117.18663396956703,6.893331409974531,6,0,L
valid,SNGS-087,000056.jpg,13,16,73.38071180482893,4.586294487801808,3,0,L
valid,SNGS-089,000621.jpg,17,19,47.022892604935535,2.4748890844702913,2,0,L
valid,SNGS-091,000233.jpg,11,16,86.36292465202973,5.397682790751858,5,0,L
valid,SNGS-092,000001.jpg,17,18,62.80456671027132,3.489142595015073,2,1,L
valid,SNGS-093,000001.jpg,15,17,35.0672591757355,2.062779951513853,2,0,L
valid,SNGS-094,000518.jpg,16,17,35.5916567323226,2.0936268666072118,1,0,L
test,SNGS-120,000305.jpg,10,10,3.800172216976453,0.3800172216976453,0,0,L
test,SNGS-123,000001.jpg,10,10,4.101282756768315,0.4101282756768315,0,0,L
test,SNGS-126,000001.jpg,9,9,7.400686564466325,0.822298507162925,0,0,L
test,SNGS-129,000313.jpg,8,10,37.34706573431207,3.7347065734312066,2,0,L
test,SNGS-132,000576.jpg,8,10,37.30750007419816,3.730750007419816,2,0,L
test,SNGS-135,000361.jpg,10,10,6.954443290324036,0.6954443290324036,0,0,L
test,SNGS-136,000466.jpg,10,10,2.4749975424199198,0.24749975424199197,0,0,L
test,SNGS-145,000640.jpg,6,7,20.063856836573002,2.866265262367572,1,0,L
test,SNGS-146,000249.jpg,10,10,9.089300537395639,0.9089300537395639,0,0,L
test,SNGS-147,000274.jpg,4,7,46.29243522700881,6.61320503242983,3,0,L
test,SNGS-148,000617.jpg,8,10,40.52319401000325,4.052319401000325,2,0,L
test,SNGS-189,000410.jpg,9,8,21.68259421042533,2.710324276303166,0,1,L
test,SNGS-192,000001.jpg,9,10,43.63346495431985,4.363346495431985,1,0,L
test,SNGS-193,000259.jpg,10,10,2.250839946136089,0.2250839946136089,0,0,L
test,SNGS-196,000001.jpg,8,9,22.485164295112256,2.4983515883458063,1,0,L
test,SNGS-200,000316.jpg,10,10,29.124708963945146,2.9124708963945145,0,0,L
valid,SNGS-022,000060.jpg,8,8,6.798589792898209,0.8498237241122761,0,0,L
valid,SNGS-024,000076.jpg,6,6,13.57386643497573,2.262311072495955,0,0,L
valid,SNGS-025,000304.jpg,9,9,40.216182692069204,4.468464743563245,1,1,L
valid,SNGS-026,000001.jpg,9,10,46.56070982864116,4.656070982864116,1,0,L
valid,SNGS-027,000366.jpg,8,10,32.523310051103294,3.2523310051103294,2,0,L
valid,SNGS-031,000309.jpg,9,10,20.030521163932004,2.0030521163932002,1,0,L
valid,SNGS-032,000001.jpg,7,7,9.716226908341916,1.3880324154774166,0,0,L
valid,SNGS-036,000639.jpg,10,10,5.735290738006615,0.5735290738006615,0,0,L
valid,SNGS-041,000023.jpg,6,10,62.0451551330903,6.20451551330903,4,0,L
valid,SNGS-047,000653.jpg,6,10,61.750788634116304,6.17507886341163,4,0,L
valid,SNGS-054,000577.jpg,2,6,65.35840324566338,10.893067207610564,4,0,L
valid,SNGS-078,000101.jpg,8,10,36.959874563958564,3.6959874563958564,2,0,L
valid,SNGS-083,000503.jpg,10,10,7.115509919136793,0.7115509919136793,0,0,L
valid,SNGS-083,000506.jpg,10,10,4.504647297813769,0.45046472978137686,0,0,L
