split,clip,frame,n_pred,n_gt,gospa,gospa_normalized,missed,false,direction
valid,SNGS-039,000378.jpg,9,15,331.3955000559122,22.093033337060813,13,7,L
valid,SNGS-041,000001.jpg,9,11,212.5609479009354,19.32372253644867,5,3,L
valid,SNGS-043,000042.jpg,9,15,285.11016496259225,19.007344330839484,8,2,L
valid,SNGS-044,000083.jpg,9,15,281.38738501241403,18.7591590008276,10,4,L
valid,SNGS-045,000197.jpg,10,12,203.7731678100841,16.981097317507007,6,4,L
valid,SNGS-046,000072.jpg,10,15,265.20611712157176,17.680407808104786,9,4,L
valid,SNGS-047,000590.jpg,11,15,351.44822495591393,23.429881663727596,13,9,L
valid,SNGS-053,000077.jpg,8,15,256.1202356205381,17.07468237470254,10,3,L
valid,SNGS-078,000001.jpg,10,13,312.5151330718105,24.039625620908502,10,7,L
valid,SNGS-083,000290.jpg,11,15,241.15712460676724,16.07714164045115,7,3,L
valid,SNGS-084,000272.jpg,8,15,209.7515578682646,13.98343719121764,7,0,L
valid,SNGS-091,000001.jpg,9,13,240.98518492201464,18.53732191707805,8,4,L
valid,SNGS-092,000606.jpg,10,15,294.55820917446226,19.637213944964152,9,4,L
valid,SNGS-094,000654.jpg,10,15,336.1608926978015,22.410726179853434,12,7,L
test,SNGS-131,000001.jpg,10,17,345.6975248838315,20.335148522578322,13,6,L
test,SNGS-132,000452.jpg,14,18,257.40859337634237,14.300477409796798,7,3,L
test,SNGS-135,000001.jpg,11,19,375.31681894692633,19.753516786680333,15,7,L
test,SNGS-136,000303.jpg,9,16,343.86682858428213,21.491676786517633,14,7,L
test,SNGS-142,000001.jpg,7,16,345.0,21.5625,16,7,L
test,SNGS-145,000001.jpg,13,18,429.3739811894971,23.854110066083173,15,10,L
test,SNGS-192,000168.jpg,13,17,280.13754666219165,16.47867921542304,9,5,L
test,SNGS-193,000001.jpg,11,18,432.21417337412345,24.011898520784637,17,10,L
test,SNGS-195,000532.jpg,13,16,367.8333757053377,22.989585981583605,12,9,L
test,SNGS-198,000001.jpg,11,19,388.3398913518626,20.43894165009803,16,8,L
