split,clip,frame,n_pred,n_gt,gospa,gospa_normalized,missed,false,direction
test,SNGS-145,000640.jpg,7,7,146.20999267942418,20.88714181134631,3,3,L
test,SNGS-146,000249.jpg,9,10,285.0,28.5,10,9,L
test,SNGS-147,000274.jpg,5,7,132.01677028185543,18.859538611693633,4,2,L
test,SNGS-148,000617.jpg,10,10,219.24619154456798,21.9246191544568,4,4,L
test,SNGS-189,000410.jpg,9,8,255.0,31.875,8,9,L
test,SNGS-192,000001.jpg,10,10,249.816049578925,24.9816049578925,6,6,L
test,SNGS-193,000259.jpg,10,10,253.61350473532755,25.361350473532756,7,7,L
test,SNGS-196,000001.jpg,7,9,221.54587698737197,24.61620855415244,8,6,L
test,SNGS-200,000316.jpg,10,10,253.60705910270545,25.360705910270546,7,7,L
valid,SNGS-022,000060.jpg,7,8,201.64476137899265,25.205595172374082,6,5,L
valid,SNGS-024,000076.jpg,5,6,162.5527462722913,27.092124378715216,5,4,L
valid,SNGS-025,000304.jpg,7,9,240.0,26.666666666666668,9,7,L
valid,SNGS-026,000001.jpg,10,10,264.2658654079752,26.42658654079752,7,7,L
valid,SNGS-027,000366.jpg,8,10,270.0,27.0,10,8,L
valid,SNGS-031,000309.jpg,11,10,197.13059361143706,19.713059361143706,3,4,L
valid,SNGS-032,000001.jpg,6,7,169.68862350688133,24.241231929554477,6,5,L
valid,SNGS-036,000639.jpg,11,10,219.67770803965942,21.96777080396594,5,6,L
valid,SNGS-041,000023.jpg,9,10,257.35500460492733,25.735500460492734,6,5,L
valid,SNGS-047,000653.jpg,10,10,265.6414615361546,26.56414615361546,6,6,L
valid,SNGS-054,000577.jpg,5,6,165.0,27.5,6,5,L
valid,SNGS-078,000101.jpg,10,10,300.0,30.0,10,10,L
valid,SNGS-083,000503.jpg,9,10,220.65944747899948,22.065944747899948,5,4,L
valid,SNGS-083,000506.jpg,10,10,228.46483045180628,22.846483045180626,7,7,L
valid,SNGS-084,000283.jpg,8,10,207.99011545606223,20.799011545606223,6,4,L
valid,SNGS-091,000109.jpg,7,10,255.0,25.5,10,7,L
test,SNGS-119,000315.jpg,8,5,147.1729157929639,29.43458315859278,2,5,M
test,SNGS-119,000316.jpg,7,5,148.18099221138812,29.636198442277625,2,4,M
test,SNGS-122,000561.jpg,6,5,134.78686721001998,26.957373442003995,2,3,M
test,SNGS-122,000591.jpg,4,4,70.88834119709864,17.72208529927466,1,1,M
test,SNGS-122,000618.jpg,4,4,92.53588785539176,23.13397196384794,2,2,M
test,SNGS-124,000623.jpg,4,4,93.47366921269786,23.368417303174464,2,2,M
test,SNGS-124,000642.jpg,4,3,81.04771936411669,27.01590645470556,2,3,M
test,SNGS-124,000661.jpg,4,4,105.39163343183604,26.34790835795901,3,3,M
test,SNGS-125,000315.jpg,4,5,65.47879128296277,13.095758256592555,2,1,M
